Datetime,Open,High,Low,Close,Adj Close,Volume,RSI,buy,sell,capital
2022-02-17 10:04:00,908.22998046875,909.4000244140625,907.5,908.7991943359375,908.7991943359375,63867,49.10205105409829,,,1000.0
2022-02-17 10:06:00,908.5999755859375,910.5599975585938,908.2999877929688,909.5900268554688,909.5900268554688,99526,42.79642431047793,909.5900268554688,,994.9999999999999
2022-02-17 10:08:00,909.655029296875,910.1937255859375,907.6799926757812,908.0599975585938,908.0599975585938,86304,39.12404994159322,,,993.3263018443005
2022-02-17 10:10:00,907.7999877929688,908.0250244140625,904.0,905.1900024414062,905.1900024414062,179467,34.55467627317782,,,990.1868158590883
2022-02-17 10:12:00,905.10498046875,905.969970703125,904.4099731445312,905.3800048828125,905.3800048828125,103524,33.9894618612815,,,990.3946594189531
2022-02-17 10:14:00,905.27001953125,907.8298950195312,905.0,906.3900146484375,906.3900146484375,86366,34.388740633814194,,,991.4995085126388
2022-02-17 10:16:00,906.5,906.9600219726562,904.9099731445312,906.0,906.0,75408,34.22572846418119,,,991.0728717161286
2022-02-17 10:18:00,906.0999755859375,906.7498779296875,903.7000122070312,903.9899291992188,903.9899291992188,88032,42.19934003064517,,,988.8740564392158
2022-02-17 10:20:00,903.969970703125,903.969970703125,902.4000244140625,902.8699951171875,902.8699951171875,131121,38.01371798978688,,,987.6489611999095
2022-02-17 10:22:00,902.3599853515625,904.52001953125,902.3599853515625,903.02001953125,903.02001953125,92296,28.268056461477357,,,987.813072818974
2022-02-17 10:24:00,903.3422241210938,903.3422241210938,900.510009765625,901.0499877929688,901.0499877929688,164126,23.406115333587024,,,985.6580562491833
2022-02-17 10:26:00,900.6871948242188,901.9298706054688,898.7022094726562,899.0599975585938,899.0599975585938,267375,21.929609019296095,,,983.4812070921535
2022-02-17 10:28:00,898.9299926757812,899.3599853515625,897.6199951171875,898.1300048828125,898.1300048828125,130690,20.339498678075145,,,982.4638886463903
2022-02-17 10:30:00,897.9390258789062,899.3499755859375,896.3201293945312,899.239990234375,899.239990234375,185864,24.22754553278996,,,983.6781009752378
2022-02-17 10:32:00,899.1649780273438,899.47998046875,897.989990234375,898.280029296875,898.280029296875,78807,28.87815351583467,,,982.6280002654548
2022-02-17 10:34:00,898.5399780273438,899.7440185546875,898.2949829101562,898.9400024414062,898.9400024414062,90203,28.671482330140364,,,983.3499445034306
2022-02-17 10:36:00,898.8200073242188,899.6898803710938,896.8699951171875,897.1500244140625,897.1500244140625,92284,28.969343545539814,,,981.3918885830461
2022-02-17 10:38:00,897.2122192382812,899.75,897.010009765625,899.239990234375,899.239990234375,84062,30.90640726921505,,,983.6781009752378
2022-02-17 10:40:00,898.97998046875,899.1270751953125,897.0599975585938,897.64990234375,897.64990234375,62482,41.85062851378418,,,981.9387047588551
2022-02-17 10:42:00,897.4199829101562,898.2000122070312,895.6199951171875,895.6900024414062,895.6900024414062,100935,41.43946333220967,,,979.7947713984887
2022-02-17 10:44:00,895.6199951171875,895.8798828125,893.0,893.2100219726562,893.2100219726562,133758,38.652457929757745,,,977.0819222097867
2022-02-17 10:46:00,893.2199096679688,895.1699829101562,891.0,892.577392578125,892.577392578125,199519,37.88969209110325,,,976.3898892839918
2022-02-17 10:48:00,892.39501953125,893.22998046875,891.8099975585938,892.4299926757812,892.4299926757812,81470,38.68128374360453,,,976.2286486167661
2022-02-17 10:50:00,892.5399780273438,892.7999267578125,888.0349731445312,888.0349731445312,888.0349731445312,199004,47.101487054743814,,,971.4209393142447
2022-02-17 10:52:00,888.1898193359375,890.9899291992188,888.0,890.1699829101562,890.1699829101562,138820,43.26102526461387,,,973.7564252519488
2022-02-17 10:54:00,890.0999755859375,892.3300170898438,889.5,892.2849731445312,892.2849731445312,103088,47.53935086467304,,,976.0700118360919
2022-02-17 10:56:00,892.260009765625,894.219970703125,891.52001953125,893.2899780273438,893.2899780273438,165216,48.18223766575075,,,977.1693860913874
2022-02-17 10:58:00,893.0599975585938,893.3599243164062,891.6699829101562,892.4700927734375,892.4700927734375,70429,47.857019705219905,,,976.2725140902102
2022-02-17 11:00:00,892.60498046875,893.119873046875,892.5,892.780029296875,892.780029296875,126275,48.10881918292992,,,976.6115534724761
2022-02-17 11:02:00,892.4000244140625,892.5900268554688,888.5999755859375,889.2346801757812,889.2346801757812,120105,46.99373647285625,,,972.7332981361861
2022-02-17 11:04:00,889.0599975585938,889.5,886.8499755859375,888.6900024414062,888.6900024414062,176654,44.028349274790585,,,972.1374754801521
2022-02-17 11:06:00,888.5,891.2789916992188,888.5,891.0695190429688,891.0695190429688,117620,43.72502253966021,,,974.7404273031176
2022-02-17 11:08:00,891.083984375,891.5700073242188,889.2839965820312,890.2899780273438,890.2899780273438,69417,46.67038071039826,,,973.8876878406718
2022-02-17 11:10:00,890.2650146484375,892.8499755859375,890.2650146484375,892.5050048828125,892.5050048828125,84984,48.78461973805281,,,976.3107044262983
2022-02-17 11:12:00,892.5,896.219970703125,892.5,896.0399780273438,896.0399780273438,199616,52.175067560154844,,,980.1776094878768
2022-02-17 11:14:00,896.0399780273438,896.5,894.55908203125,895.0549926757812,895.0549926757812,118494,53.42793745111011,,,979.1001345861423
2022-02-17 11:16:00,894.9199829101562,897.1998901367188,894.5,896.9520874023438,896.9520874023438,100315,51.46584885275909,,,981.175365401343
2022-02-17 11:18:00,896.97998046875,899.1799926757812,896.9227905273438,897.951171875,897.951171875,171060,59.34969322872814,,897.951171875,977.2682633234208
2022-02-17 11:20:00,897.697509765625,898.0599975585938,896.7800903320312,897.3790283203125,897.3790283203125,61435,57.51256534001089,,,977.2682633234208
2022-02-17 11:22:00,897.3090209960938,898.0,897.1699829101562,897.1699829101562,897.1699829101562,45548,59.34430078807179,,,977.2682633234208
2022-02-17 11:24:00,897.4650268554688,897.5299072265625,896.0499877929688,896.9829711914062,896.9829711914062,62924,63.94857005409303,,,977.2682633234208
2022-02-17 11:26:00,897.0700073242188,898.489990234375,896.5001220703125,897.239990234375,897.239990234375,67016,65.96732740839218,,,977.2682633234208
2022-02-17 11:28:00,897.2299194335938,897.8557739257812,896.530029296875,897.0150146484375,897.0150146484375,60490,65.86219954639293,,,977.2682633234208
2022-02-17 11:30:00,896.9099731445312,897.0599975585938,895.9199829101562,896.7000122070312,896.7000122070312,51039,78.98430680770804,,,977.2682633234208
2022-02-17 11:32:00,896.9400024414062,897.0,894.2501220703125,894.3300170898438,894.3300170898438,90662,80.08803549147373,,,977.2682633234208
2022-02-17 11:34:00,894.4600219726562,895.6900024414062,894.25,895.088623046875,895.088623046875,48444,71.62735313434118,,,977.2682633234208
2022-02-17 11:36:00,895.4998779296875,895.4998779296875,893.4000854492188,893.5100708007812,893.5100708007812,46866,69.8600583421229,,,977.2682633234208
2022-02-17 11:38:00,893.8599853515625,894.5399780273438,893.0700073242188,893.72998046875,893.72998046875,66324,64.90784156343162,,,977.2682633234208
2022-02-17 11:40:00,893.8099975585938,894.0499877929688,891.9000244140625,892.16162109375,892.16162109375,61129,50.647505697881805,,,977.2682633234208
2022-02-17 11:42:00,892.6199951171875,893.489990234375,891.2000122070312,893.2000122070312,893.2000122070312,65918,48.480681654397706,,,977.2682633234208
2022-02-17 11:44:00,893.3599853515625,893.969970703125,892.0,892.2501220703125,892.2501220703125,43146,42.70802741676166,892.2501220703125,,972.2682633234207
2022-02-17 11:46:00,892.469970703125,893.3499755859375,892.0999755859375,893.3499755859375,893.3499755859375,44050,39.081906680093994,,,973.4667531202791
2022-02-17 11:48:00,893.0759887695312,895.2000122070312,891.7999877929688,895.142822265625,895.142822265625,68610,42.16934567176021,,,975.420384601573
2022-02-17 11:50:00,894.6500244140625,894.7000122070312,892.5700073242188,892.8298950195312,892.8298950195312,56081,45.590308126007905,,,972.9000310581797
2022-02-17 11:52:00,892.7100219726562,892.7100219726562,891.75,891.75,891.75,41416,39.27517077458021,,,971.7232896610757
2022-02-17 11:54:00,892.0,892.4400024414062,891.52001953125,892.0300903320312,892.0300903320312,32772,43.031414687381094,,,972.0284988551813
2022-02-17 11:56:00,892.2899780273438,892.3300170898438,890.4000244140625,890.5599975585938,890.5599975585938,44984,37.30696087882553,,,970.4265662665504
2022-02-17 11:58:00,890.52001953125,890.75927734375,888.7363891601562,889.27880859375,889.27880859375,91847,34.8281285840679,,,969.0304786236062
2022-02-17 12:00:00,889.1500244140625,890.22998046875,888.5,890.030029296875,890.030029296875,77069,37.1552101917826,,,969.8490697678754
2022-02-17 12:02:00,890.1651000976562,890.5899047851562,889.0,889.177978515625,889.177978515625,53413,37.121963985357304,,,968.920605974083
2022-02-17 12:04:00,889.2100219726562,890.6500244140625,889.1699829101562,890.22998046875,890.22998046875,46960,38.8551521161989,,,970.066952818625
2022-02-17 12:06:00,890.1400756835938,890.510009765625,888.8800048828125,888.9849853515625,888.9849853515625,60420,42.445805878342284,,,968.7103049342568
2022-02-17 12:08:00,888.75,888.75,887.2073974609375,888.2100219726562,888.2100219726562,88707,43.29264618752573,,,967.8658418404327
2022-02-17 12:10:00,888.27001953125,888.4600219726562,887.47998046875,887.8300170898438,887.8300170898438,45702,44.40979388287459,,,967.45175762982
2022-02-17 12:12:00,887.77001953125,889.5,887.10009765625,889.2899169921875,889.2899169921875,81594,45.867845895695055,,,969.0425832375367
2022-02-17 12:14:00,889.14501953125,889.1900024414062,887.7999877929688,887.9078979492188,887.9078979492188,51291,47.606691815200485,,,967.5366229450693
2022-02-17 12:16:00,887.7000122070312,888.6300048828125,887.4500122070312,888.5499877929688,888.5499877929688,182769,42.517724263197984,,,968.2362962338012
2022-02-17 12:18:00,888.3900146484375,888.489990234375,887.580078125,888.1900024414062,888.1900024414062,47157,44.167124244995755,,,967.8440269318106
2022-02-17 12:20:00,888.094970703125,889.7598876953125,887.89501953125,889.7598876953125,889.7598876953125,68056,46.36881472033377,,,969.5547015192132
2022-02-17 12:22:00,889.7299194335938,891.8800048828125,888.8699951171875,890.5889282226562,890.5889282226562,121369,53.07430441075431,,,970.4580914698639
2022-02-17 12:24:00,890.530029296875,891.7999267578125,890.4000854492188,891.219970703125,891.219970703125,52463,53.96044591820056,,,971.1457266535331
2022-02-17 12:26:00,891.02001953125,892.6900024414062,891.0,892.0805053710938,892.0805053710938,81258,54.34440538536959,,,972.083435179943
2022-02-17 12:28:00,892.1699829101562,892.739990234375,891.5244750976562,891.6699829101562,891.6699829101562,46824,54.73216487414404,,,971.6360965354552
2022-02-17 12:30:00,891.4400024414062,893.2999877929688,891.1900024414062,892.9000244140625,892.9000244140625,59382,57.0139747640822,,,972.9764497472247
2022-02-17 12:32:00,892.9550170898438,894.3499145507812,892.9550170898438,893.2899780273438,893.2899780273438,108669,57.624582021231696,,,973.4013749032806
2022-02-17 12:34:00,893.3699951171875,893.5999755859375,892.4010009765625,893.0599975585938,893.0599975585938,50648,58.99104655507574,,893.0599975585938,968.1507694895979
2022-02-17 12:36:00,892.9099731445312,892.9099731445312,892.02001953125,892.8098754882812,892.8098754882812,34944,63.26601420509017,,,968.1507694895979
2022-02-17 12:38:00,892.52001953125,892.8881225585938,891.75048828125,892.1500244140625,892.1500244140625,28502,64.37787956588302,,,968.1507694895979
2022-02-17 12:40:00,892.010009765625,892.010009765625,889.030029296875,889.030029296875,889.030029296875,70430,61.56395557147976,,,968.1507694895979
2022-02-17 12:42:00,889.219970703125,890.4400024414062,889.219970703125,889.8463134765625,889.8463134765625,41500,51.180064937207895,,,968.1507694895979
2022-02-17 12:44:00,889.7899780273438,890.280029296875,889.49951171875,889.97998046875,889.97998046875,26787,51.87737565279623,,,968.1507694895979
2022-02-17 12:46:00,890.0900268554688,890.4874877929688,888.4400024414062,888.8189697265625,888.8189697265625,72616,46.36729372844768,888.8189697265625,,963.1507694895979
2022-02-17 12:48:00,888.5499877929688,888.9398803710938,887.6500244140625,888.0499877929688,888.0499877929688,86065,41.8212833920368,,,962.3174777099543
2022-02-17 12:50:00,888.0,888.0700073242188,886.5700073242188,887.0029296875,887.0029296875,82718,41.78924515098774,,,961.182854289065
2022-02-17 12:52:00,887.105712890625,888.5770874023438,887.0499877929688,887.8499755859375,887.8499755859375,65428,41.783250087118134,,,962.1007385114551
2022-02-17 12:54:00,887.844970703125,888.4249877929688,887.2203979492188,887.4000244140625,887.4000244140625,43165,41.687446537789576,,,961.6131579892285
2022-02-17 12:56:00,887.1799926757812,888.3599853515625,887.1599731445312,887.780029296875,887.780029296875,38264,41.56249101000662,,,962.0249426245219
2022-02-17 12:58:00,887.6099853515625,888.0399780273438,887.3101196289062,887.6799926757812,887.6799926757812,35043,34.823649229794725,,,961.9165399555136
2022-02-17 13:00:00,887.8699951171875,887.9299926757812,887.1599731445312,887.8696899414062,887.8696899414062,34473,38.613804219693506,,,962.1221015755733
2022-02-17 13:02:00,887.8499755859375,888.0999755859375,887.2000122070312,887.3499755859375,887.3499755859375,55076,33.38161454376409,,,961.5589235849657
2022-02-17 13:04:00,887.47998046875,887.4998779296875,885.02001953125,885.8300170898438,885.8300170898438,133345,32.60669166238334,,,959.9118511833096
2022-02-17 13:06:00,885.9500122070312,887.6099853515625,885.8001708984375,887.1199951171875,887.1199951171875,71867,30.358291015175823,,,961.3097098834261
2022-02-17 13:08:00,887.0,887.1275024414062,886.0,886.1199951171875,886.1199951171875,35095,43.38650558086172,,,960.2260800304473
2022-02-17 13:10:00,885.97998046875,885.97998046875,883.0999755859375,883.1799926757812,883.1799926757812,125237,40.90081637720121,,,957.0402056171088
2022-02-17 13:12:00,883.3400268554688,883.4998779296875,881.7000122070312,881.8759765625,881.8759765625,122279,39.047209082771204,,,955.6271348279918
2022-02-17 13:14:00,881.8499755859375,883.9099731445312,881.8499755859375,883.6826171875,883.6826171875,86670,38.692443338855895,,,957.5848645428462
2022-02-17 13:16:00,883.8298950195312,884.9600219726562,882.6799926757812,882.7000122070312,882.7000122070312,89703,44.847417075156585,,,956.5200844523246
2022-02-17 13:18:00,882.7000122070312,882.7199096679688,881.3099975585938,881.9000244140625,881.9000244140625,65250,45.02765248446117,,,955.6531937978449
2022-02-17 13:20:00,881.72998046875,883.3300170898438,880.8800048828125,881.4000244140625,881.4000244140625,100157,46.174048732825256,,,955.1113788713556
2022-02-17 13:22:00,881.1599731445312,882.0,880.9700927734375,881.280029296875,881.280029296875,77465,46.04505699195904,,,954.9813485801594
2022-02-17 13:24:00,881.1489868164062,882.0,881.0,881.22998046875,881.22998046875,57349,52.815889398860364,,,954.9271141758966
2022-02-17 13:26:00,881.0800170898438,882.0700073242188,880.560302734375,881.7650146484375,881.7650146484375,64825,52.94349010314752,,,955.50689318537
2022-02-17 13:28:00,881.6920166015625,883.2999877929688,880.52001953125,883.2999877929688,883.2999877929688,84564,55.423493577503095,,,957.1702359083049
2022-02-17 13:30:00,883.0399780273438,884.0,882.4215698242188,883.77001953125,883.77001953125,63655,55.77763623185223,,,957.679576331754
2022-02-17 13:32:00,883.8759155273438,884.4199829101562,882.7999877929688,884.0028076171875,884.0028076171875,51169,53.95445031760336,,,957.9318324510937
2022-02-17 13:34:00,884.0,884.8298950195312,883.7000122070312,883.989990234375,883.989990234375,74688,48.7702620353443,,,957.917943152441
2022-02-17 13:36:00,884.0899047851562,884.27001953125,882.8200073242188,883.0800170898438,883.0800170898438,35976,52.200229589174526,,,956.9318690876179
2022-02-17 13:38:00,882.8800048828125,883.3099975585938,881.34130859375,881.77001953125,881.77001953125,43370,61.026047703287986,,881.77001953125,950.5123166257963
2022-02-17 13:40:00,881.77001953125,882.1699829101562,881.0,881.3900146484375,881.3900146484375,53622,60.99566087778308,,,950.5123166257963
2022-02-17 13:42:00,881.4749755859375,881.760009765625,881.0,881.1801147460938,881.1801147460938,68292,55.19020352627699,,,950.5123166257963
2022-02-17 13:44:00,881.780029296875,882.3900146484375,880.8001098632812,881.0599975585938,881.0599975585938,58016,59.239522571783745,,,950.5123166257963
2022-02-17 13:46:00,881.0789794921875,882.3120727539062,880.4099731445312,881.1799926757812,881.1799926757812,67600,63.327664557138476,,,950.5123166257963
2022-02-17 13:48:00,881.2498779296875,881.2498779296875,880.1199951171875,880.3756713867188,880.3756713867188,59311,59.78936347022028,,,950.5123166257963
2022-02-17 13:50:00,880.4400024414062,882.0499877929688,880.1199951171875,881.6300048828125,881.6300048828125,66474,54.933334106019274,,,950.5123166257963
2022-02-17 13:52:00,881.4655151367188,881.8300170898438,881.0,881.8200073242188,881.8200073242188,41821,56.35501494691269,,,950.5123166257963
2022-02-17 13:54:00,881.7899780273438,882.2100219726562,880.9099731445312,881.3599853515625,881.3599853515625,56271,54.20802172010503,,,950.5123166257963
2022-02-17 13:56:00,881.3021850585938,881.385009765625,880.5,881.114990234375,881.114990234375,37067,46.30030694442281,881.114990234375,,945.5123166257963
2022-02-17 13:58:00,881.219970703125,882.0,880.7000122070312,881.0599975585938,881.0599975585938,35425,47.59506584382835,,,945.4533047455632
2022-02-17 14:00:00,881.1300048828125,881.2984008789062,878.0601196289062,878.1799926757812,878.1799926757812,181018,53.63776198897109,,,942.3628113152819
2022-02-17 14:02:00,878.1699829101562,878.9661254882812,877.9400024414062,878.010009765625,878.010009765625,81775,41.421351955433664,,,942.1804050040173
2022-02-17 14:04:00,878.1900024414062,878.1900024414062,876.6099853515625,876.6099853515625,876.6099853515625,85735,44.00823501736806,,,940.6780581574146
2022-02-17 14:06:00,876.625,878.7000122070312,876.4600219726562,878.6500244140625,878.6500244140625,77536,43.67638237539535,,,942.8671958765203
2022-02-17 14:08:00,878.8812866210938,879.1599731445312,876.0,876.844970703125,876.844970703125,76764,56.107128907280924,,,940.9302176900426
2022-02-17 14:10:00,876.8099975585938,877.77001953125,876.8099975585938,877.489990234375,877.489990234375,52888,50.530609140434116,,,941.6223792331107
2022-02-17 14:12:00,877.489990234375,879.0800170898438,877.0001220703125,878.6491088867188,878.6491088867188,55141,46.509973353730686,,,942.8662134367828
2022-02-17 14:14:00,878.6500244140625,880.2105712890625,878.4000854492188,878.969970703125,878.969970703125,79748,51.972309466380665,,,943.2105258167893
2022-02-17 14:16:00,879.0,881.37060546875,878.97998046875,880.8699951171875,880.8699951171875,74181,48.26391024938894,,,945.2494157520382
2022-02-17 14:18:00,880.8699951171875,881.8198852539062,880.4500732421875,881.4290771484375,881.4290771484375,57395,50.98689330635378,,,945.8493589517453
2022-02-17 14:20:00,881.3599853515625,881.8400268554688,881.0930786132812,881.469970703125,881.469970703125,56110,52.41837551403417,,,945.8932412600208
2022-02-17 14:22:00,881.1699829101562,881.1699829101562,878.719970703125,878.75,878.75,58720,46.56762753858247,,,942.9744782958566
2022-02-17 14:24:00,878.9400024414062,879.1300048828125,877.5017700195312,878.5700073242188,878.5700073242188,69949,38.750062099458496,,,942.7813306434618
2022-02-17 14:26:00,878.4199829101562,878.5764770507812,877.8920288085938,878.3599853515625,878.3599853515625,32770,38.42427626069394,,,942.5559589676767
2022-02-17 14:28:00,878.4099731445312,880.0,878.1199951171875,879.8889770507812,879.8889770507812,50022,46.83489199453593,,,944.1966988253034
2022-02-17 14:30:00,879.6400756835938,881.1099243164062,879.6400756835938,880.25,880.25,67396,44.780694644302166,,,944.5841075617955
2022-02-17 14:32:00,880.2899780273438,880.3900146484375,879.2999877929688,880.0,880.0,43368,43.61731921805859,,,944.3158360174723
2022-02-17 14:34:00,880.1400146484375,880.8298950195312,879.0399780273438,879.760009765625,879.760009765625,49027,44.08268921666934,,,944.0583058142793
2022-02-17 14:36:00,879.780029296875,881.7568969726562,879.260009765625,881.489990234375,881.489990234375,65238,53.07558131440403,,,945.9147239422811
2022-02-17 14:38:00,881.410888671875,881.410888671875,879.1500244140625,879.52001953125,879.52001953125,62252,56.886315085440486,,,943.8007756110862
2022-02-17 14:40:00,879.5,880.6799926757812,879.103271484375,880.6799926757812,880.6799926757812,43238,49.77813907268107,,,945.0455267585133
2022-02-17 14:42:00,880.4400024414062,881.1998901367188,880.1699829101562,880.280029296875,880.280029296875,49425,52.83671082707745,,,944.6163315851858
2022-02-17 14:44:00,880.4500122070312,880.7000122070312,878.5700073242188,879.4450073242188,879.4450073242188,60413,51.25215864358686,,,943.7202810485928
2022-02-17 14:46:00,879.5900268554688,879.6799926757812,878.4000854492188,878.8099975585938,878.8099975585938,53237,53.12862596061681,,,943.0388608466549
2022-02-17 14:48:00,878.5296020507812,881.1599731445312,878.4099731445312,880.5999755859375,880.5999755859375,79668,59.10967537417636,,880.5999755859375,939.9596615254549
2022-02-17 14:50:00,880.5700073242188,880.72998046875,877.3599853515625,877.625,877.625,86315,69.0125629509952,,,939.9596615254549
2022-02-17 14:52:00,877.7100219726562,878.3900146484375,877.1987915039062,877.6799926757812,877.6799926757812,58187,58.3124825208683,,,939.9596615254549
2022-02-17 14:54:00,877.8400268554688,879.7587890625,877.8350219726562,879.2100219726562,879.2100219726562,72387,51.41067930618003,,,939.9596615254549
2022-02-17 14:56:00,879.2650146484375,879.2650146484375,877.8499755859375,878.77001953125,878.77001953125,55314,51.41459137334712,,,939.9596615254549
2022-02-17 14:58:00,878.4600219726562,878.5,877.25,878.2000732421875,878.2000732421875,43486,56.4128810648347,,,939.9596615254549
2022-02-17 15:00:00,878.110107421875,879.409912109375,876.969970703125,877.8150024414062,877.8150024414062,69625,55.415076577351726,,,939.9596615254549
2022-02-17 15:02:00,877.719970703125,879.3200073242188,877.239990234375,877.239990234375,877.239990234375,57277,54.97415847682297,,,939.9596615254549
2022-02-17 15:04:00,877.4000244140625,877.9299926757812,877.219970703125,877.6599731445312,877.6599731445312,67070,53.73569337557988,,,939.9596615254549
2022-02-17 15:06:00,877.6339721679688,879.119873046875,876.6500244140625,877.369873046875,877.369873046875,107050,53.77444336161478,,,939.9596615254549
2022-02-17 15:08:00,877.208984375,878.2899780273438,877.0499877929688,877.219970703125,877.219970703125,50215,54.582031596719965,,,939.9596615254549
2022-02-17 15:10:00,877.2000122070312,878.869384765625,876.5,878.760009765625,878.760009765625,94796,55.46867952956103,,,939.9596615254549
2022-02-17 15:12:00,878.780029296875,878.7999877929688,877.5,878.1392822265625,878.1392822265625,40334,58.64250540072725,,,939.9596615254549
2022-02-17 15:14:00,877.9600219726562,878.0599975585938,876.72998046875,877.6599731445312,877.6599731445312,51686,58.70010123717536,,,939.9596615254549
2022-02-17 15:16:00,877.5,877.8298950195312,876.6599731445312,877.2650146484375,877.2650146484375,54400,55.15615009148059,,,939.9596615254549
2022-02-17 15:18:00,877.2322998046875,878.9569091796875,876.8900146484375,878.6300048828125,878.6300048828125,61347,67.13319583180292,,,939.9596615254549
2022-02-17 15:20:00,878.75,880.6400146484375,878.3547973632812,880.6400146484375,880.6400146484375,122917,73.66604069662748,,,939.9596615254549
2022-02-17 15:22:00,880.4600219726562,880.5050048828125,878.5800170898438,878.5800170898438,878.5800170898438,73914,75.45369705189233,,,939.9596615254549
2022-02-17 15:24:00,878.6599731445312,880.1300048828125,878.4940795898438,879.5850219726562,879.5850219726562,47214,68.48034722385441,,,939.9596615254549
2022-02-17 15:26:00,879.760009765625,879.774169921875,878.0,878.0599975585938,878.0599975585938,53927,67.1830029427934,,,939.9596615254549
2022-02-17 15:28:00,878.2100219726562,878.3499145507812,877.5382080078125,877.9299926757812,877.9299926757812,42290,62.466877896422254,,,939.9596615254549
2022-02-17 15:30:00,877.75,880.489990234375,877.7100219726562,879.572998046875,879.572998046875,94827,64.22691965838389,,,939.9596615254549
2022-02-17 15:32:00,879.719970703125,879.7899780273438,876.1300048828125,876.239501953125,876.239501953125,133529,68.17049638483957,,,939.9596615254549
2022-02-17 15:34:00,876.2559814453125,877.4652099609375,876.0999755859375,877.1400146484375,877.1400146484375,146205,58.193251535543055,,,939.9596615254549
2022-02-17 15:36:00,877.3800048828125,877.5,875.7899780273438,877.010009765625,877.010009765625,128872,53.6123932702616,,,939.9596615254549
2022-02-17 15:38:00,877.1199951171875,879.4199829101562,877.010009765625,878.340087890625,878.340087890625,129048,56.0860066192217,,,939.9596615254549
2022-02-17 15:40:00,878.3800048828125,878.5355834960938,877.02001953125,878.1099853515625,878.1099853515625,71954,54.457657902291494,,,939.9596615254549
2022-02-17 15:42:00,878.25,879.0579833984375,877.02001953125,878.8975830078125,878.8975830078125,101553,55.236145142156246,,,939.9596615254549
2022-02-17 15:44:00,878.927978515625,880.3798828125,878.25,879.4899291992188,879.4899291992188,120063,51.124697794091,,,939.9596615254549
2022-02-17 15:46:00,879.3800048828125,879.3800048828125,877.239990234375,878.02001953125,878.02001953125,84396,48.89176806437003,,,939.9596615254549
2022-02-17 15:48:00,878.0,878.780029296875,877.1500244140625,877.1500244140625,877.1500244140625,62273,45.12704831457283,877.1500244140625,,934.959661525455
2022-02-17 15:50:00,877.4000244140625,877.7999877929688,875.1099853515625,875.9099731445312,875.9099731445312,179353,48.70948171613077,,,933.6378831717353
2022-02-17 15:52:00,875.9099731445312,876.280029296875,874.0999755859375,874.8074951171875,874.8074951171875,180120,48.49164308721977,,,932.4627449917266
2022-02-17 15:54:00,874.52001953125,877.8400268554688,874.489990234375,877.184326171875,877.184326171875,170230,49.703228004478106,,,934.9962239822542
2022-02-17 15:56:00,877.4069213867188,878.0,875.551025390625,875.598388671875,875.598388671875,180813,51.52233428122296,,,933.3057633461834
2022-02-17 15:58:00,875.593505859375,876.9299926757812,875.5700073242188,876.4099731445312,876.4099731445312,317273,49.02211997169024,,,934.1708362786738
2022-02-18 09:30:00,886.0,886.8699951171875,878.5,879.0,879.0,1012663,,,,936.9315619980267
2022-02-18 09:32:00,879.7100219726562,881.1768188476562,876.610107421875,877.0,877.0,154694,,,,934.7997495702724
