Datetime,Open,High,Low,Close,Adj Close,Volume,vwap
2022-02-03 10:14:00-05:00,909.5,917.47998046875,909.1599731445312,917.47998046875,917.47998046875,264112,898.2379608540716
2022-02-03 10:16:00-05:00,917.2100219726562,922.6900024414062,917.0650024414062,920.3358154296875,920.3358154296875,341862,899.4879398500258
2022-02-03 10:18:00-05:00,920.2100219726562,923.7009887695312,919.6699829101562,923.385009765625,923.385009765625,208700,900.2580864582419
2022-02-03 10:20:00-05:00,923.260009765625,924.4967041015625,919.1199951171875,919.8200073242188,919.8200073242188,308447,901.2527544284364
2022-02-03 10:22:00-05:00,919.8499755859375,920.2999267578125,917.6099853515625,918.239990234375,918.239990234375,173388,901.708055369587
2022-02-03 10:24:00-05:00,918.3869018554688,920.0,916.521484375,919.5399780273438,919.5399780273438,168189,902.1268533598635
2022-02-03 10:26:00-05:00,918.9564819335938,920.7598876953125,917.11669921875,920.1613159179688,920.1613159179688,117862,902.4194264601089
2022-02-03 10:28:00-05:00,920.2999877929688,926.3698120117188,918.9201049804688,925.719970703125,925.719970703125,248758,903.155116863573
2022-02-03 10:30:00-05:00,925.734619140625,926.7020263671875,923.0999755859375,923.760009765625,923.760009765625,237569,903.8389110397661
2022-02-03 10:32:00-05:00,923.8200073242188,924.69482421875,917.6599731445312,919.3796997070312,919.3796997070312,218396,904.3173306784458
2022-02-03 10:34:00-05:00,919.5534057617188,920.8400268554688,916.9199829101562,919.5,919.5,113026,904.5326043354258
2022-02-03 10:36:00-05:00,919.1492919921875,920.8599853515625,917.4400024414062,918.9849853515625,918.9849853515625,110658,904.7374907278138
2022-02-03 10:38:00-05:00,918.760009765625,919.9099731445312,917.2501220703125,917.6599731445312,917.6599731445312,105019,904.915848098446
2022-02-03 10:40:00-05:00,917.47998046875,922.1900024414062,917.0399780273438,919.469970703125,919.469970703125,125987,905.1438365704311
2022-02-03 10:42:00-05:00,919.8400268554688,920.5938110351562,916.1300048828125,917.4000244140625,917.4000244140625,126085,905.3416161268578
2022-02-03 10:44:00-05:00,917.344970703125,917.9899291992188,915.7100219726562,916.7000122070312,916.7000122070312,99181,905.4781870765486
2022-02-03 10:46:00-05:00,916.7100219726562,918.1599731445312,915.7000122070312,918.1599731445312,918.1599731445312,127966,905.6578358785679
2022-02-03 10:48:00-05:00,918.2849731445312,920.0,916.8499755859375,917.3400268554688,917.3400268554688,110830,905.8184527210542
2022-02-03 10:50:00-05:00,917.3098754882812,923.7100219726562,917.3098754882812,923.2794799804688,923.2794799804688,167002,906.1172543248607
2022-02-03 10:52:00-05:00,923.5,924.3499145507812,921.0800170898438,922.340087890625,922.340087890625,123669,906.3474220045657
2022-02-03 10:54:00-05:00,922.340087890625,926.0,922.3400268554688,924.6257934570312,924.6257934570312,200205,906.7450117974518
2022-02-03 10:56:00-05:00,924.8400268554688,928.47998046875,923.2600708007812,928.0,928.0,198145,907.1699379635193
2022-02-03 10:58:00-05:00,928.2000122070312,929.8099975585938,925.8300170898438,926.22998046875,926.22998046875,285078,907.7715372515207
2022-02-03 11:00:00-05:00,926.0401000976562,926.4400024414062,923.0700073242188,925.7100219726562,925.7100219726562,173217,908.0802658735478
2022-02-03 11:02:00-05:00,925.3499755859375,926.3099975585938,923.530029296875,924.2100219726562,924.2100219726562,114850,908.2744021303647
2022-02-03 11:04:00-05:00,924.7659301757812,930.5,924.1500244140625,928.9053955078125,928.9053955078125,213891,908.6916352681727
2022-02-03 11:06:00-05:00,928.47998046875,931.5299072265625,927.2100219726562,930.5850219726562,930.5850219726562,182995,909.0691749377459
2022-02-03 11:08:00-05:00,930.75,936.8496704101562,930.0800170898438,933.1215209960938,933.1215209960938,359491,909.8943144658006
2022-02-03 11:10:00-05:00,933.0,936.0900268554688,932.3099975585938,934.9000244140625,934.9000244140625,192029,910.3318166364652
2022-02-03 11:12:00-05:00,934.6099853515625,937.0,933.8001098632812,934.125,934.125,178273,910.7330614976353
2022-02-03 11:14:00-05:00,933.9600219726562,935.5833129882812,933.0,933.3400268554688,933.3400268554688,113229,910.9709524567628
2022-02-03 11:16:00-05:00,933.27001953125,934.2899780273438,931.1497802734375,931.72998046875,931.72998046875,130806,911.2212629668177
2022-02-03 11:18:00-05:00,931.72998046875,935.6627807617188,931.4199829101562,934.6400146484375,934.6400146484375,139341,911.500210850067
2022-02-03 11:20:00-05:00,934.489990234375,934.8300170898438,929.3900146484375,930.0999755859375,930.0999755859375,154833,911.7689744751586
2022-02-03 11:22:00-05:00,930.010009765625,930.4520263671875,927.7999877929688,928.114990234375,928.114990234375,136392,911.9686888420409
2022-02-03 11:24:00-05:00,928.010009765625,930.1796264648438,927.8800048828125,929.7899780273438,929.7899780273438,106016,912.1251832225133
2022-02-03 11:26:00-05:00,929.8198852539062,930.6699829101562,928.1801147460938,928.7000122070312,928.7000122070312,87375,912.2513119333274
2022-02-03 11:28:00-05:00,928.7971801757812,930.4298706054688,926.2764282226562,928.1898803710938,928.1898803710938,142333,912.4422993875492
2022-02-03 11:30:00-05:00,928.14501953125,929.3798828125,926.3150024414062,926.3150024414062,926.3150024414062,121796,912.5924570799796
2022-02-03 11:32:00-05:00,926.5,927.5,925.489990234375,926.4600219726562,926.4600219726562,107958,912.7154880725226
2022-02-03 11:34:00-05:00,926.1500244140625,927.5872192382812,924.8800048828125,927.4249877929688,927.4249877929688,135898,912.868921062224
2022-02-03 11:36:00-05:00,927.5800170898438,929.6699829101562,927.4600219726562,928.22998046875,928.22998046875,132319,913.0344559430292
2022-02-03 11:38:00-05:00,928.0814208984375,931.469970703125,927.9600830078125,928.4099731445312,928.4099731445312,105522,913.1709115044384
2022-02-03 11:40:00-05:00,928.8900146484375,930.6309204101562,927.7901000976562,929.9910278320312,929.9910278320312,63053,913.2523119361746
2022-02-03 11:42:00-05:00,929.9500122070312,931.989990234375,929.47998046875,931.0300903320312,931.0300903320312,86559,913.3720215546728
2022-02-03 11:44:00-05:00,930.9299926757812,932.4998779296875,929.8200073242188,931.2000122070312,931.2000122070312,110760,913.5257799442237
2022-02-03 11:46:00-05:00,931.030029296875,931.5599975585938,927.489990234375,927.8400268554688,927.8400268554688,113177,913.6608394736039
2022-02-03 11:48:00-05:00,928.2000122070312,929.4600219726562,927.719970703125,929.02001953125,929.02001953125,59478,913.729821799755
2022-02-03 11:50:00-05:00,929.2449951171875,929.89990234375,926.530029296875,927.010009765625,927.010009765625,210349,913.9541448423082
2022-02-03 11:52:00-05:00,926.6901245117188,928.1900024414062,926.6199951171875,927.3499755859375,927.3499755859375,67701,914.022654961585
2022-02-03 11:54:00-05:00,927.0800170898438,928.119873046875,925.5499877929688,925.5499877929688,925.5499877929688,87692,914.1039309506741
2022-02-03 11:56:00-05:00,925.510009765625,925.510009765625,922.4100952148438,922.7849731445312,922.7849731445312,162124,914.2173919380812
2022-02-03 11:58:00-05:00,922.4099731445312,923.5,920.5,920.8499755859375,920.8499755859375,108436,914.276249007751
2022-02-03 12:00:00-05:00,920.7899780273438,922.6599731445312,920.6099853515625,921.1799926757812,921.1799926757812,114847,914.3364593729497
2022-02-03 12:02:00-05:00,921.0250244140625,921.1799926757812,918.0054931640625,918.6199951171875,918.6199951171875,116014,914.3777336746163
2022-02-03 12:04:00-05:00,916.594970703125,917.0233764648438,913.3143920898438,915.9299926757812,915.9299926757812,337219,914.4025463054375
2022-02-03 12:06:00-05:00,915.9199829101562,917.794677734375,915.0,916.739990234375,916.739990234375,150504,914.4246646840919
2022-02-03 12:08:00-05:00,916.5,916.989990234375,914.8300170898438,915.7000122070312,915.7000122070312,125615,914.4369459908514
2022-02-03 12:10:00-05:00,915.8101196289062,917.3900146484375,914.2640991210938,917.0599975585938,917.0599975585938,102869,914.4496542700394
2022-02-03 12:12:00-05:00,917.469970703125,917.6599731445312,915.8300170898438,916.8499755859375,916.8499755859375,77239,914.4619350697673
2022-02-03 12:14:00-05:00,916.7000122070312,918.2000122070312,916.0399780273438,916.75,916.75,66079,914.4733116838155
2022-02-03 12:16:00-05:00,916.4299926757812,916.8800048828125,914.7000122070312,915.280029296875,915.280029296875,69235,914.4786790043108
2022-02-03 12:18:00-05:00,915.469970703125,915.889892578125,909.1300048828125,909.2999877929688,909.2999877929688,162823,914.4455939256054
2022-02-03 12:20:00-05:00,909.0499877929688,911.6699829101562,908.7880249023438,910.659912109375,910.659912109375,303160,914.3646672817446
2022-02-03 12:22:00-05:00,910.2332763671875,910.2332763671875,907.5,908.9801025390625,908.9801025390625,106304,914.3268880117174
2022-02-03 12:24:00-05:00,909.4099731445312,913.989990234375,909.3400268554688,913.2098999023438,913.2098999023438,163427,914.3042916558683
2022-02-03 12:26:00-05:00,913.1998901367188,913.1998901367188,911.22998046875,911.9808959960938,911.9808959960938,50683,914.2972401868225
2022-02-03 12:28:00-05:00,911.5399780273438,913.4400024414062,911.22412109375,913.2225952148438,913.2225952148438,75489,914.2891947141422
2022-02-03 12:30:00-05:00,913.0599975585938,914.280029296875,910.0999755859375,911.219970703125,911.219970703125,101201,914.2736335780725
2022-02-03 12:32:00-05:00,911.5399780273438,911.5399780273438,909.1099853515625,910.4000244140625,910.4000244140625,75359,914.25495525578
2022-02-03 12:34:00-05:00,910.6199951171875,914.8699951171875,909.9600219726562,914.4301147460938,914.4301147460938,99565,914.2476534315738
2022-02-03 12:36:00-05:00,914.9299926757812,916.3400268554688,914.2000122070312,915.4500122070312,915.4500122070312,161450,914.2585132523124
2022-02-03 12:38:00-05:00,915.4287719726562,916.419921875,914.0,914.52001953125,914.52001953125,84028,914.2622611701022
2022-02-03 12:40:00-05:00,914.777587890625,916.3900146484375,912.0900268554688,912.4570922851562,912.4570922851562,78411,914.2592868037515
2022-02-03 12:42:00-05:00,913.0,913.989990234375,912.0900268554688,912.6599731445312,912.6599731445312,52705,914.2549364341578
2022-02-03 12:44:00-05:00,912.6232299804688,912.6232299804688,910.7000122070312,911.5700073242188,911.5700073242188,52991,914.2464372771142
2022-02-03 12:46:00-05:00,911.3900146484375,912.4324951171875,910.860107421875,911.1201171875,911.1201171875,33257,914.2408063316994
2022-02-03 12:48:00-05:00,911.260009765625,911.4655151367188,909.6799926757812,911.4000244140625,911.4000244140625,55564,914.2293467222831
2022-02-03 12:50:00-05:00,911.384521484375,912.5599975585938,910.9099731445312,910.9199829101562,910.9199829101562,41373,914.2224066289658
2022-02-03 12:52:00-05:00,910.6500244140625,911.4000244140625,908.5,908.6428833007812,908.6428833007812,80528,914.1995259553358
2022-02-03 12:54:00-05:00,908.8900146484375,909.7999267578125,908.1300048828125,909.5,909.5,45439,914.1856985445272
2022-02-03 12:56:00-05:00,909.510009765625,911.9998779296875,908.6799926757812,909.3800048828125,909.3800048828125,80432,914.1656302570283
2022-02-03 12:58:00-05:00,909.4000244140625,912.2000122070312,907.6500244140625,911.5869750976562,911.5869750976562,66824,914.1509336826779
2022-02-03 13:00:00-05:00,911.1599731445312,911.1599731445312,909.9000244140625,910.3400268554688,910.3400268554688,41766,914.1417768177587
2022-02-03 13:02:00-05:00,910.3900146484375,910.8555297851562,909.0,910.2999877929688,910.2999877929688,42823,914.1313809139457
2022-02-03 13:04:00-05:00,910.1400146484375,911.2000122070312,909.606689453125,910.0999755859375,910.0999755859375,35350,914.1233632000051
2022-02-03 13:06:00-05:00,910.2620239257812,911.239990234375,908.5999755859375,909.25,909.25,38150,914.1133826767252
2022-02-03 13:08:00-05:00,909.1599731445312,910.7899780273438,908.2100219726562,908.2100830078125,908.2100830078125,68912,914.0929263724142
2022-02-03 13:10:00-05:00,908.3599853515625,908.4500122070312,905.5,907.5449829101562,907.5449829101562,131586,914.0396818210188
2022-02-03 13:12:00-05:00,907.260009765625,908.0,905.510009765625,905.7349853515625,905.7349853515625,42472,914.0208144819281
2022-02-03 13:14:00-05:00,905.7150268554688,907.97998046875,904.5335083007812,907.0,907.0,92761,913.9804112690254
2022-02-03 13:16:00-05:00,906.9249877929688,908.1099853515625,906.0,906.719970703125,906.719970703125,60704,913.955743444812
2022-02-03 13:18:00-05:00,906.944580078125,908.010009765625,906.6749877929688,907.8400268554688,907.8400268554688,36081,913.9423380483707
2022-02-03 13:20:00-05:00,907.909912109375,914.97998046875,907.0700073242188,914.3150024414062,914.3150024414062,171036,913.9245684856486
2022-02-03 13:22:00-05:00,914.1699829101562,917.0,914.1699829101562,914.7999877929688,914.7999877929688,145798,913.9361097091819
2022-02-03 13:24:00-05:00,914.8699951171875,916.2799072265625,913.7100219726562,913.8499755859375,913.8499755859375,73829,913.9389273560756
2022-02-03 13:26:00-05:00,913.8309936523438,915.8298950195312,913.4000854492188,914.5,914.5,61674,913.9411362853914
2022-02-03 13:28:00-05:00,914.4188842773438,914.9500122070312,912.7899780273438,914.6599731445312,914.6599731445312,48475,913.9416580770824
2022-02-03 13:30:00-05:00,914.3699951171875,917.8200073242188,913.5001220703125,917.3200073242188,917.3200073242188,125742,913.9575452872681
2022-02-03 13:32:00-05:00,917.2449951171875,918.3699951171875,916.2000122070312,917.969970703125,917.969970703125,87682,913.974801479707
2022-02-03 13:34:00-05:00,918.010009765625,919.5599975585938,915.260009765625,915.5894165039062,915.5894165039062,108912,913.9917486344112
2022-02-03 13:36:00-05:00,915.6950073242188,915.9899291992188,911.8001098632812,913.1967163085938,913.1967163085938,99512,913.9899545411369
2022-02-03 13:38:00-05:00,913.280029296875,914.1605834960938,911.0501098632812,911.8800048828125,911.8800048828125,77813,913.9830592978063
2022-02-03 13:40:00-05:00,911.9000244140625,913.0,911.239990234375,911.469970703125,911.469970703125,43178,913.9781781268779
2022-02-03 13:42:00-05:00,911.6168212890625,912.0,909.8300170898438,910.9998779296875,910.9998779296875,73259,913.9661408246508
2022-02-03 13:44:00-05:00,910.989990234375,911.1798706054688,909.0,910.7775268554688,910.7775268554688,54469,913.9554173880089
2022-02-03 13:46:00-05:00,910.72998046875,911.219970703125,909.7901000976562,910.260009765625,910.260009765625,52858,913.9453677863684
2022-02-03 13:48:00-05:00,910.548583984375,910.6400146484375,909.0,909.7399291992188,909.7399291992188,38926,913.9366861009822
2022-02-03 13:50:00-05:00,909.739990234375,910.6099243164062,908.3900146484375,908.8599853515625,908.8599853515625,47965,913.924736169306
2022-02-03 13:52:00-05:00,908.7899780273438,909.6400146484375,908.469970703125,909.2899780273438,909.2899780273438,36880,913.9152872691808
2022-02-03 13:54:00-05:00,909.4400024414062,909.4600219726562,907.7700805664062,908.2050170898438,908.2050170898438,64539,913.8965888422732
2022-02-03 13:56:00-05:00,908.4857788085938,910.0700073242188,908.1547241210938,910.0,910.0,54489,913.8835941426291
2022-02-03 13:58:00-05:00,910.389892578125,910.4119873046875,908.8300170898438,909.2000122070312,909.2000122070312,42226,913.8737377317675
2022-02-03 14:00:00-05:00,908.8300170898438,909.6099243164062,907.4791870117188,908.3400268554688,908.3400268554688,45544,913.8607371451898
2022-02-03 14:02:00-05:00,908.030029296875,912.7999877929688,907.8900146484375,912.6699829101562,912.6699829101562,101615,913.8460867682484
2022-02-03 14:04:00-05:00,912.7899780273438,913.1500244140625,911.2899780273438,911.7603759765625,911.7603759765625,80388,913.8385942279486
2022-02-03 14:06:00-05:00,911.6199951171875,911.77001953125,910.0,911.212890625,911.212890625,30617,913.8340398315413
2022-02-03 14:08:00-05:00,911.5,911.5,908.7600708007812,909.80859375,909.80859375,45568,913.824978821236
2022-02-03 14:10:00-05:00,909.6900024414062,910.1599731445312,906.3900146484375,907.3800048828125,907.3800048828125,77677,913.8013725683645
2022-02-03 14:12:00-05:00,907.65771484375,908.6973876953125,906.6275024414062,907.5499877929688,907.5499877929688,40072,913.7885381008452
2022-02-03 14:14:00-05:00,907.7999877929688,909.0399780273438,907.3754272460938,908.19677734375,908.19677734375,34409,913.7785913592375
2022-02-03 14:16:00-05:00,908.0,909.1400146484375,907.5200805664062,908.8699951171875,908.8699951171875,32295,913.7697985394267
2022-02-03 14:18:00-05:00,908.89990234375,910.159912109375,907.6400146484375,908.25,908.25,54953,913.7553946809392
2022-02-03 14:20:00-05:00,908.2100219726562,909.1400146484375,907.0538940429688,907.3171997070312,907.3171997070312,42151,913.7425673550283
2022-02-03 14:22:00-05:00,907.2000122070312,907.3699951171875,905.7868041992188,906.3228149414062,906.3228149414062,50256,913.7238823211535
2022-02-03 14:24:00-05:00,905.8572998046875,907.9400024414062,905.8572998046875,907.4000244140625,907.4000244140625,36098,913.7115785922344
2022-02-03 14:26:00-05:00,907.469970703125,907.7050170898438,906.2899780273438,906.752685546875,906.752685546875,25388,913.7027579436641
2022-02-03 14:28:00-05:00,907.0,907.1400146484375,903.0999755859375,903.4099731445312,903.4099731445312,122562,913.645763258654
2022-02-03 14:30:00-05:00,903.5,903.6300048828125,901.330078125,902.5255126953125,902.5255126953125,98727,913.590110619195
2022-02-03 14:32:00-05:00,902.2550048828125,903.7249755859375,901.35009765625,903.7249755859375,903.7249755859375,81505,913.546380902765
2022-02-03 14:34:00-05:00,903.7249755859375,904.4299926757812,902.3900146484375,902.97998046875,902.97998046875,54374,913.5183167192827
2022-02-03 14:36:00-05:00,903.010009765625,903.010009765625,898.7800903320312,900.9400024414062,900.9400024414062,195059,913.3960328444266
2022-02-03 14:38:00-05:00,901.0050048828125,901.5499877929688,900.0800170898438,900.5026245117188,900.5026245117188,62179,913.3569355947737
2022-02-03 14:40:00-05:00,900.469970703125,900.52001953125,898.7971801757812,900.1500244140625,900.1500244140625,100203,913.2900428978236
2022-02-03 14:42:00-05:00,900.0700073242188,900.0700073242188,898.510009765625,898.780029296875,898.780029296875,65251,913.2445841730338
2022-02-03 14:44:00-05:00,898.8800048828125,899.3298950195312,896.1303100585938,896.2999877929688,896.2999877929688,109909,913.1586367528765
2022-02-03 14:46:00-05:00,896.2899780273438,899.114990234375,896.2899780273438,898.780029296875,898.780029296875,103894,913.0823237887909
2022-02-03 14:48:00-05:00,898.7077026367188,900.8599243164062,898.7077026367188,900.010009765625,900.010009765625,123721,913.0032033448598
2022-02-03 14:50:00-05:00,900.2000122070312,901.3200073242188,899.260009765625,899.3200073242188,899.3200073242188,70271,912.959048712144
2022-02-03 14:52:00-05:00,899.4882202148438,900.719970703125,899.0,900.1199951171875,900.1199951171875,58612,912.9223917272926
2022-02-03 14:54:00-05:00,900.2999877929688,903.9569091796875,900.1099853515625,902.5775146484375,902.5775146484375,103147,912.8695698825967
2022-02-03 14:56:00-05:00,902.1599731445312,903.4199829101562,902.0001220703125,902.9348754882812,902.9348754882812,65734,912.8379653181573
2022-02-03 14:58:00-05:00,903.3829956054688,904.2098999023438,902.7100219726562,902.969970703125,902.969970703125,82547,912.8005622974465
2022-02-03 15:00:00-05:00,902.9600219726562,905.4298706054688,902.5499267578125,902.9000244140625,902.9000244140625,108269,912.7536345467809
2022-02-03 15:02:00-05:00,902.56689453125,903.010009765625,899.2999877929688,899.7899780273438,899.7899780273438,88183,912.7036234323995
2022-02-03 15:04:00-05:00,899.9899291992188,902.25,899.0,901.05029296875,901.05029296875,69933,912.6644754909644
2022-02-03 15:06:00-05:00,901.0,902.978515625,900.2100219726562,902.4299926757812,902.4299926757812,54772,912.6368271971011
2022-02-03 15:08:00-05:00,902.4022216796875,902.4022216796875,901.0,901.030029296875,901.030029296875,88216,912.5909683818186
2022-02-03 15:10:00-05:00,901.4400024414062,903.2000122070312,901.0,902.5999755859375,902.5999755859375,53988,912.5650682805266
2022-02-03 15:12:00-05:00,902.2808837890625,903.969970703125,902.0,902.614990234375,902.614990234375,54437,912.5405852615464
2022-02-03 15:14:00-05:00,902.7100219726562,906.1998901367188,902.7100219726562,905.0601196289062,905.0601196289062,107157,912.5016218813961
2022-02-03 15:16:00-05:00,905.4166259765625,905.4166259765625,904.1500854492188,904.8900146484375,904.8900146484375,53761,912.4826198078468
2022-02-03 15:18:00-05:00,905.2000122070312,905.8198852539062,904.2501220703125,905.4500122070312,905.4500122070312,72430,912.4583443546691
2022-02-03 15:20:00-05:00,905.655029296875,909.0999145507812,905.4600830078125,908.35498046875,908.35498046875,174364,912.4201128579224
2022-02-03 15:22:00-05:00,908.489990234375,908.5,904.8027954101562,904.8027954101562,904.8027954101562,105599,912.3895882882599
2022-02-03 15:24:00-05:00,904.9434204101562,904.9434204101562,900.692626953125,901.1336059570312,901.1336059570312,136038,912.3275631252126
2022-02-03 15:26:00-05:00,901.2470092773438,902.8900146484375,900.0891723632812,900.654296875,900.654296875,81566,912.286914069797
2022-02-03 15:28:00-05:00,900.654296875,901.9899291992188,899.739990234375,900.8701171875,900.8701171875,82598,912.2447816463978
2022-02-03 15:30:00-05:00,900.8800048828125,900.969970703125,897.22998046875,898.22998046875,898.22998046875,168082,912.1446719497729
2022-02-03 15:32:00-05:00,898.0399780273438,898.9500122070312,896.7899780273438,898.0465087890625,898.0465087890625,95387,912.0848097571538
2022-02-03 15:34:00-05:00,898.1846923828125,898.1846923828125,895.0,897.5050048828125,897.5050048828125,124782,912.0016018411798
2022-02-03 15:36:00-05:00,895.1699829101562,896.3200073242188,894.7000732421875,896.1199951171875,896.1199951171875,86339,911.9400921908225
2022-02-03 15:38:00-05:00,896.3099975585938,898.4500122070312,895.3499755859375,897.6699829101562,897.6699829101562,96282,911.8780970860189
2022-02-03 15:40:00-05:00,897.5700073242188,900.4649047851562,896.5,898.6099853515625,898.6099853515625,112790,911.8128197454777
2022-02-03 15:42:00-05:00,898.6900024414062,899.5899047851562,897.2100219726562,897.4899291992188,897.4899291992188,68423,911.7722634217171
2022-02-03 15:44:00-05:00,897.4400024414062,898.3200073242188,894.2714233398438,894.469970703125,894.469970703125,113360,911.6938510236337
2022-02-03 15:46:00-05:00,894.3499755859375,894.9500122070312,893.5999755859375,894.5,894.5,94156,911.6239088604799
2022-02-03 15:48:00-05:00,894.7000122070312,896.1300048828125,893.9099731445312,894.8099975585938,894.8099975585938,89141,911.5604918696235
2022-02-03 15:50:00-05:00,894.6599731445312,894.6599731445312,889.5200805664062,890.030029296875,890.030029296875,223850,911.3697930273481
2022-02-03 15:52:00-05:00,890.155029296875,890.9799194335938,888.2999877929688,888.5700073242188,888.5700073242188,186448,911.1971146892994
2022-02-03 15:54:00-05:00,888.4299926757812,894.7999877929688,886.8800048828125,894.02001953125,894.02001953125,309775,910.9496649062613
2022-02-03 15:56:00-05:00,893.77001953125,894.3300170898438,890.0,890.899169921875,890.899169921875,210363,910.7838579025947
2022-02-03 15:58:00-05:00,890.8400268554688,892.7098999023438,890.219970703125,891.6033935546875,891.6033935546875,296703,910.5520154300798
